Feature,SampleID_1,SampleID_10,SampleID_100,SampleID_101,SampleID_102,SampleID_103,SampleID_104,SampleID_105,SampleID_11,SampleID_110,SampleID_112,SampleID_113,SampleID_142,SampleID_144,SampleID_148,SampleID_154,SampleID_17,SampleID_18,SampleID_2,SampleID_20,SampleID_207,SampleID_210,SampleID_211,SampleID_213,SampleID_217,SampleID_219,SampleID_220,SampleID_225,SampleID_227,SampleID_228,SampleID_231,SampleID_232,SampleID_233,SampleID_235,SampleID_236,SampleID_24,SampleID_240,SampleID_241,SampleID_243,SampleID_248,SampleID_249,SampleID_25,SampleID_250,SampleID_256,SampleID_258,SampleID_262,SampleID_264,SampleID_265,SampleID_272,SampleID_274,SampleID_28,SampleID_286,SampleID_29,SampleID_293,SampleID_294,SampleID_297,SampleID_298,SampleID_3,SampleID_301,SampleID_304,SampleID_305,SampleID_308,SampleID_311,SampleID_312,SampleID_315,SampleID_317,SampleID_319,SampleID_323,SampleID_326,SampleID_33,SampleID_333,SampleID_334,SampleID_335,SampleID_337,SampleID_338,SampleID_339,SampleID_340,SampleID_343,SampleID_344,SampleID_354,SampleID_358,SampleID_363,SampleID_364,SampleID_365,SampleID_367,SampleID_368,SampleID_371,SampleID_373,SampleID_378,SampleID_379,SampleID_380,SampleID_383,SampleID_384,SampleID_386,SampleID_387,SampleID_39,SampleID_4,SampleID_40,SampleID_41,SampleID_44,SampleID_45,SampleID_46,SampleID_47,SampleID_49,SampleID_5,SampleID_50,SampleID_52,SampleID_55,SampleID_56,SampleID_59,SampleID_6,SampleID_62,SampleID_63,SampleID_64,SampleID_68,SampleID_69,SampleID_70,SampleID_72,SampleID_77,SampleID_78,SampleID_8,SampleID_82,SampleID_85,SampleID_88,SampleID_90,SampleID_91,SampleID_93,SampleID_94,SampleID_97,SampleID_98,SampleID_116,SampleID_136,SampleID_137,SampleID_140,SampleID_141,SampleID_143,SampleID_242,SampleID_328
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB6276,0,0,0,0,0,0,0,23.93800718,0,0,0,0,0,0,0,0,0,0,0,0,0.016000008,0,0,0,0,18.30499451,0,48.96702448,13.351,0,0,0,0,89.59902688,0,0,0,0,1.468000147,0,32.21400322,0,0,4.394998242,0,18.1720109,45.72602286,0,0,0,49.7569801,24.18901451,0,0,0,40.60097158,0,0,0,0,0,0,0,0,0,0,0,0,22.30898661,56.30301126,0,0,0,0,3.005001202,0,0,0,4.306999569,16.92300508,0,0,3.663000366,0,0,0,0,0,0,7.615998477,0.571000286,0,0,0,0,0,0,0,0,0,0,80.64904839,0,0,0,0,3.47600139,0,0,0,0,0,0,0,0,0,0,0,22.55799549,0,0,0,0,0,3.938998818,28.76902014,0,0,0,0,0,0,20.48600205,6.352000635,0,0.145000015,13.92699304,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola,0,0,0,36.96998891,6.218002487,0,8.793002638,2.117000635,0,0,0,0,0.295,7.666003066,0,49.552,12.46000498,7.596001519,0,0,0,11.43800114,0,0,0,0,0,0,9.585,0,42.17200843,0,2.328000931,34.53901036,0.481999807,8.901005341,44.95801798,0,1.935000194,0,0,0,0,0,19.40300388,7.872004723,0,0,9.719999028,0,0,1.454000872,0,0,26.418,0,0,0,0,0.028,19.11000573,0,0,144.6419421,0.555,3.098998141,0,0,1.276999234,0,0,0,0,2.881999424,0,0,3.95700277,0,0,0.731000219,0,0.285000086,0,0,4.992000998,0,0,1.295999482,0,0,0,3.362998991,0,0.760000304,3.081999384,0,0,0,0,0,0,0,0.028999977,0.615,0,12.528,25.78201031,58.79002352,0,3.589998564,0,0,6.80099932,0,2.876,5.170998966,8.760000876,3.560000712,0.867999826,7.272,0,24.298,1.444999856,0,0,0,0,0,0,0,14.343,13.0129974,61.88700619,30.74800307,36.9989926,10.86200109,89.30395535,24.32599513
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_OM08_6BH,3.068000614,0,0,0,3.617001447,1.75999912,5.093001528,1.073000322,0,0,0,0,0,0,0,0,0,0,5.057997471,0,0,0,0,0.016000005,0,0,0,2.758001379,2.378,0,0,0.588,0.804000322,1.80100054,0,0.774000464,0,4.62900324,3.866000387,0,1.177000118,0,5.221996345,4.512998195,0,0,0,2.148001289,0,8.935998213,7.191997123,0,0,0,0.805,0,0,8.211996715,0.707999717,0.583,2.278000683,0.39899988,0,0,25.443,0,0,4.470002235,1.089999346,16.21900324,0,0,0,0,5.273002109,0,0,3.222000322,0.181999982,0.223000067,1.341999195,2.208000662,0,0,0,0,0,5.512997795,0.543,0,9.0000045,0,2.191002191,0.107000043,0,0,0.706999788,1.258,12.24899755,0,0.749000524,1.88300113,0,0,0,0,10.2510041,5.044002018,4.461000446,2.261999095,0,0,0,0,0,0,0,0,0,3.929,0,3.469,10.12799899,0,3.187999044,4.615003231,0,0,0,0,14.248,22.9779954,5.035000504,7.865000787,10.36599793,10.65000107,4.915997542,4.114999177
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_unclassified_SGB4769,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11200644,0,0,0,0,0,0,0,0,0,0,0,1.351999594,0,0,0,0,2.473000495,0,0,1.094000328,0,0,0,1.878001315,0,0,1.722000172,0,0,0,0,0,0,0,5.456999454,0.09799998,0.441999823,0,0,0,0,0,0,0,0,0,0,0.092999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444000344,0,0.298000089,1.14999931,0,0,0,0,0,0,0,0,0,0,0,0,0,1.552999689,0,0,0,2.670999466,0,0,0,0,0,0,0,2.889001156,2.905001162,1.255000126,1.001999599,0,0,0,0,0,0,0,0,0,0,0,0,6.063999394,0,0,0,0,0,0,0,17.399,16.28799674,2.478000248,2.178000218,3.061999388,3.330000333,2.905998547,0
p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes,0,0,0.90299991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.157001247,0,0,0,0,2.035,5.176999482,0,0,10.55000422,0,0,0,0,2.334001634,5.294000529,0,0,0,0,0,2.529000506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3269969,0,0,0,0,0,0,0,0,0,0,0,0,0.111000044,0,0,0,0,0,0,0,0,16.61700831,0,0,0,0,0,0,0,0,0,10.32600413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.174999565
p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__GGB38171|s__GGB38171_SGB72433,0,0,0,0,0.822000329,1.398999301,1.216000365,1.011000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.662001699,0,0,0,0,3.255,0,0,0.465,3.232001293,0,0,0,0,0,3.090000309,0,0,0,0,0,0,0,0.87900044,0,0,0,0,0,0,0,0,1.053999262,0,0,0,0,0,0,0,1.440999424,1.365,0,0,0,0,0,0,0,0,0,0.541000216,0,0,0,0,0,0,0,1.119000112,0,0,0,0,0,0,1.386999723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.230998731,3.347002343,0,0,0,0,0,0,3.70100037,0,3.712999257,0.248000025,0,0
p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,0,95.31501906,94.71899053,0,0,0,1.331000399,0,4080.952,430.9717845,0,69.08004836,23.105,0,0,0,0,0,42.72797864,0,0,0,43.90601317,5.03300151,0,262.7139212,97.38802922,0,0.529,677.1129323,0,293.732,0,0,0,0.303000182,630.6032522,9.41400659,80.044008,0,0,0,0,379.7378481,12.03600241,0,681.3983407,0,0,0,0,33.46502008,0,0,9.922,90.64193655,387.25,3.185998726,0,25.264,90.84202725,1187.121644,1782.744535,0,0,1.36699918,684.3192053,0,0,76.5110153,11.30599661,5.722001144,0,0,32.03801282,0,0,239.959024,0,65.12201954,0.017999989,0.139000042,2.489000249,577.1382886,4018.898804,373.450112,1964.596589,86.38496545,2.51,54.30398914,106.1840531,0,303.9063039,501.0112004,0,0,19.40399418,0,0,171.2751028,228.64216,194.4051166,532.1615743,0,0,0,11.67400467,0,0.219000022,73.5119706,0,0,0,0,109.042,708.2428584,0.117000012,0,0,22.543,0,110.791,132.3769868,5.657997737,326.4459021,235.4181648,0,0,0,0,0,0,0,0.585000059,0,0.49900005,212.7868936,184.919963
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3341|s__GGB3341_SGB4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.545,0,7.977002393,0,0,0,0,0,0,29.46800295,0,0,0,0,0,0,0,0,0,0,0.038000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.016002811,0,0,4.783001435,0,0,0,0,0,0,0,0,0,0,0,4.044998787,0,0,0,0,0,0,0,0,9.339006537,24.17701451,0,0,0,0,0,0.618000247,0,0,0,19.16299233,0,0,0,0,0,0.04900001,0,0,0,0,0,0,70.15697895,10.38500727,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_AM28_29,0,0,0,29.62899111,23.11400925,15.24399238,24.70800741,20.3480061,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78600148,0,44.87901346,0,0,0,0,0,0,0,0,9.819003928,0,0,0,0,4.168002918,0,0,10.43500104,0,0,0,0,42.35602541,0,0,0,0,0,0,0,1.092999891,0,0,0,0,0,0,0,0,0,70.38297185,0,0,0,0,1.402999158,0,0,0,0,0,18.91800757,50.3250302,0,3.162000316,4.789999521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.981,8.39799832,0,0,0,0,0,0.827000248,0,1.256000502,0,13.70700137,14.69799412,0.842999747,0,0,0,0,0,0,0,9.516998097,0,5.891001178,0,0,0,0,0,0,0,0,0,0,0,16.35300164,0,42.54999149,0,0,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecihominis,0,0,55.88099441,0,16.90900676,95.50495225,20.27800608,3.16500095,0,74.50296275,0,6.064004245,0,0,0,0,0,19.988004,5.127997436,0,1.344000672,9.960000996,0,25.55600767,0,0,25.6820077,0.137000069,7.406,15.55799844,31.29300626,0,9.909003964,40.88101226,0,0,0,2.656001859,4.561000456,7.755995346,11.73400117,0,0.315999779,20.33399187,8.120001624,0,0,0,0,0,2.392999043,3.708002225,39.328,0,0,0,0,9.569996172,0.343999862,0,5.274001582,0.528999841,0,0,34.817,1.404999157,0,4.489002245,0,0,0,0.724000145,13.08000392,0,14.97300599,0,0.440000308,6.468000647,0.912999909,12.19700366,0,2.595000779,0,1.228000614,4.530000906,5.951001785,0,0,7.844,0,0,0,5.054005054,0,0,0,2.012999396,0,0,31.77801907,1.038000727,11.88700713,7.190994247,14.269,0,31.474,4.704001882,0,1.430000143,0,0,1.591999363,5.919999408,0,5.439,17.42699651,0.254000025,1.330000266,0,5.891,0,17.611,3.607999639,0,0,0,15.26801069,0,1.353000271,0,6.058,2.370999526,3.39600034,0,0,1.688000169,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes,133.4850267,37.78000756,0,0,15.30800612,0,0,69.11502073,0,0,64.90598702,0,0,0.872000349,0,0,11.13300445,6.060001212,8.604995698,0,0,0,0,14.38400432,0.516000206,27.49299175,2.709000813,0,1.206,6.816999318,13.71900274,21.17,0.179000072,0.308000092,23.93199043,1.498000899,3.439001376,13.37900937,2.448000245,0,47.9740048,0,20.87598539,0.94899962,27.60200552,0,3.33900167,4.520002712,20.55099794,0.79899984,1.019999592,15.75600945,7.48,0,5.651,11.58899189,0,7.992996803,12.38999504,0,1.69900051,5.901998229,0,20.61099176,1.359,15.62699062,49.11701474,21.7930109,11.90999285,22.68100454,1.638999508,0,0,14.79699704,2.509001004,0,33.45502342,0.772000077,4.130999587,0.56800017,20.31798781,0.870000261,68.0260068,0,0,7.839002352,0.179000054,0.566999773,0,0.65099987,0.545000273,84.93797452,2.078002078,1.748000699,13.23699735,0.289000058,1.80099946,10.485,49.60899008,0.153000092,0.405000284,4.252002551,0.475999619,3.579,0,0.556,38.22101529,58.08502323,19.39300194,11.30899548,0,90.82896367,98.31799017,0,5.32,47.12299058,7.484000748,13.65200273,93.18798136,15.207,0,12.933,45.43199546,0,31.08499067,0.967000677,0,0,0,0,14.182,10.94499781,24.78000248,17.16900172,43.4959913,11.15600112,39.31198034,68.59898628
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,5.157001031,0,818.2459182,87.41397378,41.70301668,246.1988769,243.1500729,36.21401086,0,196.2209019,0,37.36402615,0,13.41500537,0,17.453,94.65103786,91.84801837,18.90899055,10.16799898,8.288004144,294.0320294,6.879002064,124.2710373,156.6990627,0.705999788,143.1130429,0,192.937,27.87599721,2.070000414,41.812,13.62000545,0,0,8.958005375,5.031002012,0,10.25100103,24.05798557,53.81900538,0,5.78599595,0,174.5920349,79.20104752,6.121003061,18.79901128,0,5.275998945,0,0,1773.13,60.91499391,6.302,1.308999084,0,13.23599471,1.44899942,6.744,30.93100928,42.3319873,0,72.05997118,2.874,66.55896006,129.3680388,108.7470544,3.147998111,8.40000168,0,205.9650412,1.135000341,0,7.341002936,18.25501095,46.07503225,57.18400572,1.885999811,0,136.8179179,14.30300429,0,25.21601261,250.5800501,48.94501468,157.8590474,1.186999525,0.956,0.105999979,0,5.83299825,9.858009858,0.014000006,181.3579637,56.96301139,3.331999,0.287,14.58299708,0,0,0,0,617.541,1.118000335,285.188,80.21603209,15.79700632,0.510000051,0,7.659997702,0.971999611,71.06099289,0,203.65,262.8689474,62.14700621,51.36501027,0.322999935,405.42,15.91800318,749.891,1.744999826,24.87199005,25.84499225,211.8911483,2.375001663,74.41498512,2.753000551,134.5230269,15.727,43.86999123,50.18300502,0,0.190999962,0.347000035,333.3128333,2.889999422
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9608|s__GGB9608_SGB15042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915000275,0,2.503999249,0.184000055,8.332004166,0,0,0,0,0,0,0,0,1.007000403,1.958001371,0,0,19.68200197,0,0,0,0,0,0,0,0,0,10.18299593,0,0,0,7.402,0.489999657,0,0,0,0,0,0,0,0,0,0.658999605,0,0,52.82396831,0,0,0,0,0.644999871,0,0,36.73202571,2.682000268,0,0,0,0,0,0,0,0,0,0.608999756,3.405,0,0,2.082999375,5.373005373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181000072,0.787000315,0,0,0,0,0,0,0.085,0,0,5.195001039,28.34199433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.259000226,0,0
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3005|s__GGB3005_SGB3996,0,0,48.19599518,0,0,0.83999958,0.374000112,6.882002065,0,0,0,0,0,0,0,0,0,0.845000169,0,0,0,0,0,0,0,0,0,0.263000132,0.174,0,0,0,0.417000167,0,0,0,16.45100658,0,0.043000004,1.081999351,1.59600016,0,0,410.9088356,14.58800292,0,0.122000061,0,0,0,0.582999767,0,0,0,0,0.380999733,0,0,0,1.874,0,2.154999354,0,0,0,0,0,0,0,0,0,0,0,3.20099936,0,0,0,2.285000229,0,0,0,0,0,14.50000725,0,0,0,0,0,0.257999948,6.622003311,0,0,20.2570081,0,0,0,0,0,0,0,0,0,0,0,4.317,3.57600143,0.809000324,0,2.147999141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.256,0,0,0,0,0,0,2.166999567
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,0,2.311000462,0,13.28199602,0,0,0,0,0,2.407998796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521000156,1.023000409,0.239999928,183.0440549,0,0,6.890999311,0,0,0,33.36801001,0,0,0.580000232,7.438005207,0,3.676997794,339.4390339,0,167.4528828,0,0,435.1132611,3.475001738,0,0,14.08799718,0,34.28002057,3.125,0,283.704,1.201999159,0,0,0,0,0,10.45799686,3.838001151,0,0,494.3777034,98.10902943,3.688001844,104.4819373,0,0,37.38600748,3.070000921,0,0.191000076,0,50.68703548,0.533000053,0,1.041000312,0,54.46201634,0,3.953001977,0,1217.254365,0,0,18.516,1.054999789,0,15.57399533,0,0,4.010999198,0,0,0,1.631999674,0.687000412,16.97701188,163.1720979,0.746999402,0,0,0,8.385003354,27.94501118,8.674000867,0,0,0,0,0,185.244,467.1849066,4.50400045,69.87501398,281.2819437,0,0,0,3.70399963,0,0,42.98103009,3.666002566,0,0,0,15.93,0,0,0,25.59099488,167.4700167,29.44798528,607.8198784
p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Avimonas|s__Candidatus_Avimonas_narfia,0,0,0.059999994,0,0,0,0,0,0,0.046999977,0,6.70000469,0,0,0,0,0,1.19900024,0,0,0,0.10200001,0,0,0,0,1.322000397,0,0,2.19899978,0,0,0,0,0,0,2.344000938,0,0,0,0,0,0,0.528999788,0,0,0,0,0,0,0,0.21600013,0,0,0,0,0,0,0,0,0,1.577999527,0,0,0,0,0,0,0,0.325000065,0,0,0,4.334999133,0.162000065,0,3.702002591,0,0,0,0.139999916,0,0,8.452004226,0,0,0,0,0,0,0,0.288999913,0.162000162,0,0,0,0,0,0,0,0.127000089,0,0,0,0,0,0.047000019,0,0,0,0,0,0,0,0,0,0,0.544000109,0,0,0.160000032,0,0,0,0,0,0,0,0,0,1.313,0,2.10400021,0,0,0,0.337999831,1.511999698
p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069000214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456000728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia_amnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113001557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__GGB3478|s__GGB3478_SGB4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16800035,8.423004212,0,0,0,0,0,7.86500236,0,0,0,0,0,0,0,0,0,13.62299455,0,0,0,0,0,0,10.32499587,8.693005216,0,0,0,0,0,0,0.005999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.38200727,0,0,0.146000044,0,0,0,0,0,0,0,0,0,0,7.247003624,17.76399467,0,0,0,0,0,0,0,0.626000376,0.499000349,3.675002205,0,0,0,0,52.70802108,20.34000814,0,0,0,0,0,0,0,0,0,0.533000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.69900207,0,0.518999896
p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,1.091000218,0.928000186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034000024,0,0,0,0,0,2.393999042,0,2.274001364,0,0,0,0.086999983,0,0,0,0,0,0,0,0,0,0,0,0,0,7.079997168,0,0,0,0,0,0,0,0,0,0,0,0,0.347000243,0,0,0,0.372999776,0,4.539000454,0,0,0,0,0,0,0,0,0,0,6.67500267,0,0,0,0,0,0,0,0,0,0,0,0,0.023000009,0,0.612000061,0.02599999,0,0,0,6.364003182,0,0,0,0,0,0,0,0,0,7.833996866,0,0,0,0,1.5000003,0,0,0,0,0,0,0.077000008,3.691998154,0.840999832
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_JE7A12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46000618,0,46.15198154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336000202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.4320822,0,0,0,0,9.375002813,0,0,0,0,0,0,0,0,0,12.91999612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.7340551,0,0,0,0.262999895,0,0,0,0,0,9.558001912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans,1.235000247,4.324000865,0,0,0,0,0,0,1.018,0,0,0,0,0,0,0,0,0,1.710999145,0,14.6030073,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,0,0,0,6.334996199,0,14.38900288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666998933,0,0,0,0,31.50000945,0,0,0,0,0,0,0.321000064,0,0,0,0,0,1.463000878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235999929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999996,0,0,0,0,0,0,0,0,22.70600454,0,0,0,1.93199942,0.38600027,0.582000407,0,0,0,0,0,0,0,0,0,0,0
p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium,0,0,115.0949885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813000363,0,0.360999964,0,0,0,2.857000857,0,0,0,0,9.903,0,0,0,0.094000038,1.485000446,0,0,0,3.135002195,23.20100232,0,0,0,0,0,0,0,0,0,0,0,0,2.809001685,0.221,0,0,0,0,0,0,3.593,0,0,0,0,0.827,0,0,0,0,55.08401102,0,0.128000026,0,0,2.681001072,0,0,3.050000305,0,0.040000012,0,0,0,10.29200515,0,0,0,1.785999286,0,0,0,0,0,0,0,0,0,0,0,0.789000473,2.761001933,0,0.694999444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59900046,22.16298892,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,2.861000572,0,0,0,36.66901467,236.6068817,8.16500245,1.3320004,0,0,0,0,0,0,0,0,0,0,15.53899223,0,4.703002352,0,0,15.69900471,21.51600861,0,0,0,159.686,0,0,0,21.48400859,0,3.522998591,0,0,19.20701344,68.58000686,0,0,0,42.25497042,0,0,0,0,18.41801105,0,17.95999641,0,0,10.124,0,0.06,0,0,23.84299046,81.73696731,0,59.41001782,0,0,1.028999588,105.939,10.29099383,0,0,0,16.35400327,0,0,0,0.563999887,42.86301715,0,4.40000308,52.36100524,0,0,41.47297512,17.45800524,0,0,0,0,0,0,0,0,0,17.44699477,34.24803425,0,0,0,48.72598538,0,0,0,0,0,0,17.345,0,12.235,77.22203089,0.543000217,0,0,0,0,0,0,8.015,26.69599466,21.34300213,29.33400587,0,0,0,0,0,35.31598587,0,0,0,100.5959799,6.45000129,0,0,24.30699514,77.89200779,0,2.034999593,9.313000931,0.025999987,0
p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,0,0,0,0,31.38301255,82.43295878,58.27501748,14.22700427,0,0,0,0,0,0,0,52.747,0,0,0,0,4.667002334,0,99.83802995,161.4050484,32.69901308,0,0,0,172.792,0,0,0,208.6330835,0,0,0,22.56000902,50.82303558,80.9550081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.323,0,0,0,0,91.49,243.7650731,0,0,0,264.185,0,0,0,0,0,6.491998052,0,0,0,100.6340403,0,36.30402541,0,0,0,230.2678618,0,0,0,0,0,0,39.5049842,19.219,0,0,36.07598918,192.5171925,37.69501508,0,28.16000563,0,1.391,26.0099948,0,0,0,0,0,0,0,0,2.513001005,0,47.23598111,0,0,0,0.033000017,0,0,0,65.9960132,0,0,0,0,0,71.83097127,0,0,0,0,0,0,0,46.5099907,0,0,0,0,0.164999918,0
p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_Marseille_P2844,0,14.06800281,0,2.245999326,0,0,0,0,0,0.828999586,3.215999357,2.32900163,0,0,0,0,0,2.116000423,0,0,0,5.936000594,0,0.291000087,0,0,0,0,0,0,0,15.798,0,0.06700002,0,0,0,3.710002597,0,6.229996262,2.607000261,0,1.329999069,1.497999401,4.585000917,0.48400029,0.375000188,0,0,0,0,0.223000134,5.165,0.123999988,3.29,5.475996167,0,0,0.067999973,0,0,0,4.273001282,0,0,0,5.6650017,3.866001933,7.861995283,0,0,4.241000848,2.723000817,0,0,0.696000418,0,0,0,0,0,0.46600014,0,0,0,0,22.91700688,0,5.528,0,0.070000035,0,0.033000033,0,0,0,0,0,0,0.040000024,0,0,0,0.207,0,0.451,0,0,0,0,1.63299951,0,0.713999929,0,0,0,0,0,6.726998655,1.541,0,27.475,0.717999928,0,13.18299605,23.23701627,3.693002585,0,0,6.558001312,7.167,0,1.785000179,0,0,0.606000061,0,0.605999879
